"","hcid","UTMX","UTMY","elev","closest_clinic","catchment_area","closest_river","drought_i","prec","ndvi","tmax","tmin","tmean","tmeanC","date2","name","date","rdtp_u5","rdtp_a5","pos_rdt","yearmon"
"113",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,35.7641416277204,1.81599998474121,0.392857151372092,296.769714355469,278.945857456752,287.85778590611,14.7077859061104,2012-06-17,"Simaubi",2012-06-11,0,0,0,Jun 2012
"114",113,464482,8178382,1207,10862.85713,248957046,3571.639345,42.9749995640346,2.50300002098083,0.379285710198539,296.201289585659,278.394287109375,287.297788347517,14.1477883475167,2012-06-17,"Siabunkululu",2012-06-11,0,0,0,Jun 2012
"115",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,43.666569846017,1.70500004291534,0.404428571462631,296.024579729352,278.833853585379,287.429216657366,14.279216657366,2012-06-17,"Nalube",2012-06-11,0,0,0,Jun 2012
"116",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,43.545286996024,2.53500008583069,0.385714284011296,296.933432442801,278.743002755301,287.838217599051,14.6882175990513,2012-06-17,"Mobola",2012-06-11,0,0,0,Jun 2012
"117",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,43.666569846017,1.70500004291534,0.404428571462631,296.024579729352,278.833853585379,287.429216657366,14.279216657366,2012-06-17,"Mbabala",2012-06-11,1,2,2,Jun 2012
"118",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,35.7641416277204,1.81599998474121,0.392857151372092,296.769714355469,278.945857456752,287.85778590611,14.7077859061104,2012-06-17,"Mapanza",2012-06-11,0,0,0,Jun 2012
"119",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,35.7641416277204,1.81599998474121,0.392857151372092,296.769714355469,278.945857456752,287.85778590611,14.7077859061104,2012-06-17,"Mangunza",2012-06-11,0,1,1,Jun 2012
"120",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,42.9749995640346,2.50300002098083,0.379285710198539,296.201289585659,278.394287109375,287.297788347517,14.1477883475167,2012-06-17,"Macha",2012-06-11,0,0,0,Jun 2012
"121",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,42.9749995640346,2.50300002098083,0.379285710198539,296.201289585659,278.394287109375,287.297788347517,14.1477883475167,2012-06-17,"Kamwanu",2012-06-11,0,0,0,Jun 2012
"122",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,43.8447140284947,1.28099998831749,0.408571426357542,297.257005964007,278.937574114118,288.097290039062,14.9472900390624,2012-06-17,"Kabulamwanda",2012-06-11,0,0,0,Jun 2012
"123",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,39.8667139325823,3.02300000190735,0.394857142652784,297.333714076451,278.81485421317,288.07428414481,14.9242841448102,2012-06-17,"Habulile",2012-06-11,0,0,0,Jun 2012
"124",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,39.2627149309431,1.57800005376339,0.397571427481515,297.189862932478,278.954999651228,288.072431291853,14.9224312918527,2012-06-17,"Chitongo",2012-06-11,0,0,0,Jun 2012
"125",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,35.7641416277204,1.81599998474121,0.392857151372092,296.769714355469,278.945857456752,287.85778590611,14.7077859061104,2012-06-17,"Chilalantambo",2012-06-11,0,0,0,Jun 2012
"126",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,42.9749995640346,2.50300002098083,0.379285710198539,296.201289585659,278.394287109375,287.297788347517,14.1477883475167,2012-06-17,"Chilala",2012-06-11,0,0,0,Jun 2012
"127",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,34.7250001089914,0,0.380714284522193,301.845145089286,285.408425467355,293.62678527832,20.4767852783203,2012-06-24,"Simaubi",2012-06-18,0,0,0,Jun 2012
"128",113,464482,8178382,1207,10862.85713,248957046,3571.639345,41.7108573913574,0,0.368571430444717,301.281572614397,285.108856201172,293.195214407784,20.0452144077845,2012-06-24,"Siabunkululu",2012-06-18,0,0,0,Jun 2012
"129",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,42.6311432974679,0,0.394571427788053,301.169568743025,285.310856410435,293.24021257673,20.0902125767299,2012-06-24,"Nalube",2012-06-18,0,0,0,Jun 2012
"130",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,42.7972858973912,0,0.374428570270538,301.934138706752,285.544712611607,293.73942565918,20.5894256591798,2012-06-24,"Mobola",2012-06-18,0,0,0,Jun 2012
"131",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,42.6311432974679,0,0.394571427788053,301.169568743025,285.310856410435,293.24021257673,20.0902125767299,2012-06-24,"Mbabala",2012-06-18,0,0,0,Jun 2012
"132",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,34.7250001089914,0,0.380714284522193,301.845145089286,285.408425467355,293.62678527832,20.4767852783203,2012-06-24,"Mapanza",2012-06-18,0,0,0,Jun 2012
"133",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,34.7250001089914,0,0.380714284522193,301.845145089286,285.408425467355,293.62678527832,20.4767852783203,2012-06-24,"Mangunza",2012-06-18,0,1,1,Jun 2012
"134",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,41.7108573913574,0,0.368571430444717,301.281572614397,285.108856201172,293.195214407784,20.0452144077845,2012-06-24,"Macha",2012-06-18,0,0,0,Jun 2012
"135",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,41.7108573913574,0,0.368571430444717,301.281572614397,285.108856201172,293.195214407784,20.0452144077845,2012-06-24,"Kamwanu",2012-06-18,0,0,0,Jun 2012
"136",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,40.8022858755929,0,0.392571427992412,302.193285260882,285.323281424386,293.758283342634,20.6082833426339,2012-06-24,"Kabulamwanda",2012-06-18,0,0,0,Jun 2012
"137",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,36.0220004490444,0,0.381428573812757,302.372432163783,285.986855643136,294.17964390346,21.0296439034598,2012-06-24,"Habulile",2012-06-18,0,1,1,Jun 2012
"138",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,38.3291429792132,0,0.383714284215655,302.14300101144,285.419285365513,293.781143188477,20.6311431884765,2012-06-24,"Chitongo",2012-06-18,0,2,2,Jun 2012
"139",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,34.7250001089914,0,0.380714284522193,301.845145089286,285.408425467355,293.62678527832,20.4767852783203,2012-06-24,"Chilalantambo",2012-06-18,0,0,0,Jun 2012
"140",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,41.7108573913574,0,0.368571430444717,301.281572614397,285.108856201172,293.195214407784,20.0452144077845,2012-06-24,"Chilala",2012-06-18,1,1,1,Jun 2012
"141",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,33.0064283098493,0,0.367571426289422,301.093710763114,287.011574881417,294.052642822266,20.9026428222656,2012-07-01,"Simaubi",2012-06-25,0,0,0,Jul 2012
"142",113,464482,8178382,1207,10862.85713,248957046,3571.639345,40.4512868608747,0,0.357714282614844,300.414563860212,286.204995291574,293.309779575893,20.159779575893,2012-07-01,"Siabunkululu",2012-06-25,0,0,0,Jul 2012
"143",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,40.7081429617745,0,0.383142854486193,300.325714111328,286.444859095982,293.385286603655,20.2352866036551,2012-07-01,"Nalube",2012-06-25,0,0,0,Jul 2012
"144",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,41.429428100586,0,0.362571422542844,301.138427734375,286.864567347935,294.001497541155,20.8514975411552,2012-07-01,"Mobola",2012-06-25,1,1,1,Jul 2012
"145",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,40.7081429617745,0,0.383142854486193,300.325714111328,286.444859095982,293.385286603655,20.2352866036551,2012-07-01,"Mbabala",2012-06-25,0,0,0,Jul 2012
"146",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,33.0064283098493,0,0.367571426289422,301.093710763114,287.011574881417,294.052642822266,20.9026428222656,2012-07-01,"Mapanza",2012-06-25,0,1,1,Jul 2012
"147",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,33.0064283098493,0,0.367571426289422,301.093710763114,287.011574881417,294.052642822266,20.9026428222656,2012-07-01,"Mangunza",2012-06-25,0,2,2,Jul 2012
"148",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,40.4512868608747,0,0.357714282614844,300.414563860212,286.204995291574,293.309779575893,20.159779575893,2012-07-01,"Macha",2012-06-25,0,1,1,Jul 2012
"149",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,40.4512868608747,0,0.357714282614844,300.414563860212,286.204995291574,293.309779575893,20.159779575893,2012-07-01,"Kamwanu",2012-06-25,0,0,0,Jul 2012
"150",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,37.0519992283412,0,0.379857139928,301.361145019531,287.169137137277,294.265141078404,21.1151410784039,2012-07-01,"Kabulamwanda",2012-06-25,0,0,0,Jul 2012
"151",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,33.4942861284529,0,0.367714285850525,301.386282784598,287.22314453125,294.304713657924,21.1547136579242,2012-07-01,"Habulile",2012-06-25,0,0,0,Jul 2012
"152",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,37.4925716945103,0,0.370857145105089,301.439435686384,287.286141531808,294.362788609096,21.2127886090961,2012-07-01,"Chitongo",2012-06-25,0,0,0,Jul 2012
"153",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,33.0064283098493,0,0.367571426289422,301.093710763114,287.011574881417,294.052642822266,20.9026428222656,2012-07-01,"Chilalantambo",2012-06-25,0,0,0,Jul 2012
"154",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,40.4512868608747,0,0.357714282614844,300.414563860212,286.204995291574,293.309779575893,20.159779575893,2012-07-01,"Chilala",2012-06-25,0,0,0,Jul 2012
"155",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,32.8138558523995,0,0.354857150997434,298.307425362723,284.036996023996,291.172210693359,18.0222106933593,2012-07-08,"Simaubi",2012-07-02,0,0,0,Jul 2012
"156",113,464482,8178382,1207,10862.85713,248957046,3571.639345,40.1640014648438,0,0.344571424382073,297.723284040179,283.789428710938,290.756356375558,17.6063563755582,2012-07-08,"Siabunkululu",2012-07-02,0,0,0,Jul 2012
"157",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,40.4980010986328,0,0.371571430138179,297.630004882812,283.713287353516,290.671646118164,17.521646118164,2012-07-08,"Nalube",2012-07-02,0,0,0,Jul 2012
"158",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,40.520428793771,0,0.34899999839919,298.385432652064,284.340427943638,291.362930297851,18.2129302978514,2012-07-08,"Mobola",2012-07-02,0,0,0,Jul 2012
"159",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,40.4980010986328,0,0.371571430138179,297.630004882812,283.713287353516,290.671646118164,17.521646118164,2012-07-08,"Mbabala",2012-07-02,0,0,0,Jul 2012
"160",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,32.8138558523995,0,0.354857150997434,298.307425362723,284.036996023996,291.172210693359,18.0222106933593,2012-07-08,"Mapanza",2012-07-02,0,1,1,Jul 2012
"161",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,32.8138558523995,0,0.354857150997434,298.307425362723,284.036996023996,291.172210693359,18.0222106933593,2012-07-08,"Mangunza",2012-07-02,0,0,0,Jul 2012
"162",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,40.1640014648438,0,0.344571424382073,297.723284040179,283.789428710938,290.756356375558,17.6063563755582,2012-07-08,"Macha",2012-07-02,0,0,0,Jul 2012
"163",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,40.1640014648438,0,0.344571424382073,297.723284040179,283.789428710938,290.756356375558,17.6063563755582,2012-07-08,"Kamwanu",2012-07-02,0,0,0,Jul 2012
"164",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,34.6958563668387,0,0.371285711015974,298.778150285993,284.366001674107,291.57207598005,18.4220759800502,2012-07-08,"Kabulamwanda",2012-07-02,0,0,0,Jul 2012
"165",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,31.9261431012835,0,0.35271429164069,298.723576136998,284.839150565011,291.781363351004,18.6313633510044,2012-07-08,"Habulile",2012-07-02,0,0,0,Jul 2012
"166",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,36.7751426696778,0,0.35971428666796,298.641858782087,284.207715715681,291.424787248884,18.2747872488839,2012-07-08,"Chitongo",2012-07-02,0,0,0,Jul 2012
"167",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,32.8138558523995,0,0.354857150997434,298.307425362723,284.036996023996,291.172210693359,18.0222106933593,2012-07-08,"Chilalantambo",2012-07-02,0,0,0,Jul 2012
"168",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,40.1640014648438,0,0.344571424382073,297.723284040179,283.789428710938,290.756356375558,17.6063563755582,2012-07-08,"Chilala",2012-07-02,0,0,0,Jul 2012
"169",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,31.9208567483084,0,0.341428569384984,301.63128226144,283.331996372768,292.481639317104,19.3316393171038,2012-07-15,"Simaubi",2012-07-09,0,0,0,Jul 2012
"170",113,464482,8178382,1207,10862.85713,248957046,3571.639345,39.8111419677734,0,0.332857140472957,301.065290178572,282.942282540457,292.003786359514,18.8537863595145,2012-07-15,"Siabunkululu",2012-07-09,0,0,0,Jul 2012
"171",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,39.4665723528181,0,0.359571431364332,300.982003348214,283.147578648158,292.064790998186,18.9147909981864,2012-07-15,"Nalube",2012-07-09,0,0,0,Jul 2012
"172",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,39.7610004970005,0,0.336428569895881,301.733141217913,283.33842250279,292.535781860352,19.3857818603517,2012-07-15,"Mobola",2012-07-09,0,0,0,Jul 2012
"173",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,39.4665723528181,0,0.359571431364332,300.982003348214,283.147578648158,292.064790998186,18.9147909981864,2012-07-15,"Mbabala",2012-07-09,0,0,0,Jul 2012
"174",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,31.9208567483084,0,0.341428569384984,301.63128226144,283.331996372768,292.481639317104,19.3316393171038,2012-07-15,"Mapanza",2012-07-09,0,0,0,Jul 2012
"175",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,31.9208567483084,0,0.341428569384984,301.63128226144,283.331996372768,292.481639317104,19.3316393171038,2012-07-15,"Mangunza",2012-07-09,0,0,0,Jul 2012
"176",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,39.8111419677734,0,0.332857140472957,301.065290178572,282.942282540457,292.003786359514,18.8537863595145,2012-07-15,"Macha",2012-07-09,0,0,0,Jul 2012
"177",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,39.8111419677734,0,0.332857140472957,301.065290178572,282.942282540457,292.003786359514,18.8537863595145,2012-07-15,"Kamwanu",2012-07-09,0,0,0,Jul 2012
"178",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,33.1167144775391,0,0.362857150179999,302.053144182478,283.482570103236,292.767857142857,19.617857142857,2012-07-15,"Kabulamwanda",2012-07-09,0,0,0,Jul 2012
"179",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,32.2548569270543,0,0.33957142489297,302.067574637277,283.689139229911,292.878356933594,19.7283569335937,2012-07-15,"Habulile",2012-07-09,1,1,1,Jul 2012
"180",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,36.6458576747349,0,0.3482857133661,301.971575055803,283.344713483538,292.658144269671,19.5081442696707,2012-07-15,"Chitongo",2012-07-09,1,1,1,Jul 2012
"181",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,31.9208567483084,0,0.341428569384984,301.63128226144,283.331996372768,292.481639317104,19.3316393171038,2012-07-15,"Chilalantambo",2012-07-09,0,0,0,Jul 2012
"182",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,39.8111419677734,0,0.332857140472957,301.065290178572,282.942282540457,292.003786359514,18.8537863595145,2012-07-15,"Chilala",2012-07-09,0,0,0,Jul 2012
"183",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,31.5308568137032,0,0.329142851488931,300.023712158203,279.313711983817,289.66871207101,16.5187120710102,2012-07-22,"Simaubi",2012-07-16,0,0,0,Jul 2012
"184",113,464482,8178382,1207,10862.85713,248957046,3571.639345,39.6699981689453,0,0.320142860923494,299.278856549944,278.561283656529,288.920070103237,15.7700701032367,2012-07-22,"Siabunkululu",2012-07-16,0,0,0,Jul 2012
"185",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,39.0540008544922,0,0.347428568771907,299.163713727679,278.77356828962,288.96864100865,15.8186410086495,2012-07-22,"Nalube",2012-07-16,0,0,0,Jul 2012
"186",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,39.6355721609933,0,0.322142856461661,300.212995256696,279.249712262835,289.731353759766,16.5813537597656,2012-07-22,"Mobola",2012-07-16,0,2,2,Jul 2012
"187",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,39.0540008544922,0,0.347428568771907,299.163713727679,278.77356828962,288.96864100865,15.8186410086495,2012-07-22,"Mbabala",2012-07-16,0,0,0,Jul 2012
"188",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,31.5308568137032,0,0.329142851488931,300.023712158203,279.313711983817,289.66871207101,16.5187120710102,2012-07-22,"Mapanza",2012-07-16,0,1,1,Jul 2012
"189",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,31.5308568137032,0,0.329142851488931,300.023712158203,279.313711983817,289.66871207101,16.5187120710102,2012-07-22,"Mangunza",2012-07-16,0,0,0,Jul 2012
"190",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,39.6699981689453,0,0.320142860923494,299.278856549944,278.561283656529,288.920070103237,15.7700701032367,2012-07-22,"Macha",2012-07-16,0,1,1,Jul 2012
"191",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,39.6699981689453,0,0.320142860923494,299.278856549944,278.561283656529,288.920070103237,15.7700701032367,2012-07-22,"Kamwanu",2012-07-16,0,0,0,Jul 2012
"192",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,32.9364291599819,0,0.354714282921382,300.853860037667,280.061431884766,290.457645961217,17.3076459612166,2012-07-22,"Kabulamwanda",2012-07-16,0,0,0,Jul 2012
"193",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,33.171571459089,0,0.323714281831469,300.657570975168,279.494572230748,290.076071602958,16.9260716029576,2012-07-22,"Habulile",2012-07-16,0,0,0,Jul 2012
"194",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,36.5680002485003,0,0.337714288915907,300.591574532645,279.784859793527,290.188217163086,17.0382171630859,2012-07-22,"Chitongo",2012-07-16,0,0,0,Jul 2012
"195",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,31.5308568137032,0,0.329142851488931,300.023712158203,279.313711983817,289.66871207101,16.5187120710102,2012-07-22,"Chilalantambo",2012-07-16,0,0,0,Jul 2012
"196",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,39.6699981689453,0,0.320142860923494,299.278856549944,278.561283656529,288.920070103237,15.7700701032367,2012-07-22,"Chilala",2012-07-16,0,0,0,Jul 2012
"197",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,31.4957136426653,0,0.317142856972558,300.357286725726,283.4420035226,291.899645124163,18.749645124163,2012-07-29,"Simaubi",2012-07-23,0,0,0,Jul 2012
"198",113,464482,8178382,1207,10862.85713,248957046,3571.639345,39.5671419416155,0,0.309285708836147,299.782710484096,282.948429652623,291.365570068359,18.2155700683594,2012-07-29,"Siabunkululu",2012-07-23,0,0,0,Jul 2012
